Dt,Group 1 production,Group 1 installed capacity,Group 2 production,Group 2 installed capacity,Group 3 production,Group 3 installed capacity,Group 4 production,Group 4 installed capacity,Temperature,Load,Wind,Solar,Prices
07/23/2019 03:00,9.564,31.791,13.866,32.404,5.563,32.74,0.49,29.492,16.5,7305,174,0,33.35
07/23/2019 04:00,9.677,31.791,14.228,32.404,5.616,32.74,2.347,29.492,16,7585,170,0,37.7
07/23/2019 05:00,9.734,31.791,14.41,32.404,5.426,32.74,5.911,29.492,15.3,7954,173,0,45.15
07/23/2019 06:00,13.302,31.791,15.008,32.404,6.073,32.74,11.867,29.492,16.4,8735,173,60,48.24
07/23/2019 07:00,16.374,31.791,15.542,32.404,10.481,32.74,16.235,29.492,19.7,9449,164,321,50.98
07/23/2019 08:00,16.209,31.791,15.192,32.404,12.797,32.74,14.231,29.492,22.7,9860,141,797,49.65
07/23/2019 09:00,16.056,31.791,14.826,32.404,13.989,32.74,14.043,29.492,25.6,10091,108,1326,46.4
07/23/2019 10:00,16.09,31.791,14.935,32.404,14.012,32.74,16.08,29.492,27.9,10256,96,1771,43.18
07/23/2019 11:00,14.477,31.791,14.579,32.404,13.281,32.74,11.968,29.492,29.1,10254,101,2144,40.37
07/23/2019 12:00,11.508,31.791,14.179,32.404,12.466,32.74,8.742,29.492,30,10134,108,2369,40.23
07/23/2019 13:00,9.933,31.791,13.842,32.404,10.491,32.74,8.637,29.492,31.7,9973,120,2483,39.61
07/23/2019 14:00,9.188,31.791,13.53,32.404,8.962,32.74,8.58,29.492,32.1,9960,138,2361,40.39
07/23/2019 15:00,9.285,31.791,13.656,32.404,8.757,32.74,10.412,29.492,33.3,9654,174,2204,44.79
07/23/2019 16:00,9.218,31.791,13.298,32.404,7.158,32.74,9.465,29.492,33.8,9480,231,1909,52.97
07/23/2019 17:00,9.242,31.791,13.267,32.404,7.531,32.74,9.092,29.492,34.3,9621,314,1562,57.71
07/23/2019 18:00,9.409,31.791,13.738,32.404,9.247,32.74,6.01,29.492,34.1,9256,432,1079,59.35
07/23/2019 19:00,9.555,31.791,14.147,32.404,12.55,32.74,7.473,29.492,33,9052,594,552,57.81
07/23/2019 20:00,9.471,31.791,13.764,32.404,10.444,32.74,5.112,29.492,30.3,8774,785,166,58.44
07/23/2019 21:00,9.386,31.791,13.297,32.404,4.734,32.74,0.54,29.492,28.2,8835,1016,21,55
07/23/2019 22:00,9.356,31.791,13.261,32.404,5.393,32.74,0.512,29.492,26.1,8965,1237,0,45.5
07/23/2019 23:00,9.203,31.791,13.05,32.404,5.341,32.74,0.445,29.492,24.6,8467,1355,0,42.25
07/24/2019 00:00,9.239,31.791,12.976,32.404,5.321,32.74,0.419,29.492,22.6,7991,1229,0,39.65
07/24/2019 01:00,9.209,31.791,13.004,32.404,5.332,32.74,0.436,29.492,23.4,7582,1225,0,38.48
07/24/2019 02:00,9.342,31.791,13.309,32.404,5.368,32.74,0.484,29.492,21.9,7503,1201,0,36.1
07/24/2019 03:00,9.312,31.791,13.174,32.404,5.338,32.74,0.444,29.492,22.2,7424,1197,0,35.69
07/24/2019 04:00,9.313,31.791,13.192,32.404,5.342,32.74,0.436,29.492,21.7,7540,1171,0,38.04
07/24/2019 05:00,9.305,31.791,13.411,32.404,5.453,32.74,1.36,29.492,23.3,7945,1116,0,38.96
07/24/2019 06:00,9.536,31.791,14.228,32.404,7.174,32.74,12.642,29.492,22.7,8831,1064,56,46.05
07/24/2019 07:00,11.002,31.791,14.958,32.404,13.281,32.74,15.762,29.492,25.2,9558,1041,312,57.35
07/24/2019 08:00,12.045,31.791,15.05,32.404,14.929,32.74,15.551,29.492,26.6,9999,870,776,57.75
07/24/2019 09:00,9.374,31.791,14.522,32.404,9.847,32.74,13.995,29.492,29.4,10234,600,1302,49.26
07/24/2019 10:00,9.124,31.791,13.692,32.404,8.404,32.74,11.174,29.492,31.7,10389,416,1748,42.12
07/24/2019 11:00,8.797,31.791,12.88,32.404,8.628,32.74,10.5,29.492,33.2,10373,335,2017,38.31
07/24/2019 12:00,8.632,31.791,12.317,32.404,4.824,32.74,8.774,29.492,34.7,10053,375,2233,40.51
07/24/2019 13:00,8.763,31.791,12.519,32.404,4.583,32.74,6.721,29.492,35.9,9647,382,2327,39.34
07/24/2019 14:00,10.988,31.791,12.763,32.404,4.314,32.74,7.745,29.492,36.2,9780,338,2220,41.26
07/24/2019 15:00,9.81,31.791,12.393,32.404,5.103,32.74,6.069,29.492,36,9388,372,2068,47.33
07/24/2019 16:00,9.088,31.791,12.738,32.404,4.583,32.74,6.141,29.492,36.6,9372,450,1781,57.75
07/24/2019 17:00,9.152,31.791,12.949,32.404,8.676,32.74,6.303,29.492,35.3,9397,525,1443,68.13
07/24/2019 18:00,9.105,31.791,12.781,32.404,8.114,32.74,3.123,29.492,35,9284,545,994,74.06
07/24/2019 19:00,8.933,31.791,12.387,32.404,8.082,32.74,0.746,29.492,32.1,9094,510,523,68.16
07/24/2019 20:00,8.893,31.791,12.333,32.404,8.13,32.74,0.584,29.492,29.4,8860,469,170,59.36
07/24/2019 21:00,9.014,31.791,10.43,32.404,10.006,32.74,0.976,29.492,27,8900,435,19,57.81
07/24/2019 22:00,9.242,31.791,12.384,32.404,11.11,32.74,4.563,29.492,25.2,8867,390,0,49.8
07/24/2019 23:00,9.316,31.791,13.352,32.404,9.307,32.74,0.62,29.492,23.5,8240,321,0,45.62
07/25/2019 00:00,9.227,31.791,13.142,32.404,7.908,32.74,0.583,29.492,23.8,7864,203,0,42.05
07/25/2019 01:00,9.091,31.791,12.663,32.404,5.879,32.74,0.632,29.492,21.6,7518,213,0,39.58
07/25/2019 02:00,9.069,31.791,12.629,32.404,4.96,32.74,0.432,29.492,21.8,7385,248,0,39.09
07/25/2019 03:00,9.184,31.791,12.887,32.404,4.012,32.74,0.431,29.492,22.3,7338,307,0,38.9
07/25/2019 04:00,9.235,31.791,13.028,32.404,4.469,32.74,0.445,29.492,21.7,7411,445,0,40.67
07/25/2019 05:00,9.239,31.791,13.156,32.404,6.336,32.74,1.392,29.492,19.9,7709,621,0,42.51
07/25/2019 06:00,12.231,31.791,14.037,32.404,10.452,32.74,13.791,29.492,20.2,8333,771,56,45.78
07/25/2019 07:00,16.03,31.791,14.683,32.404,12.421,32.74,16.367,29.492,22.8,8823,836,306,55.07
07/25/2019 08:00,15.544,31.791,14.82,32.404,13.811,32.74,16.232,29.492,26.7,9104,812,697,56.7
07/25/2019 09:00,15.943,31.791,14.593,32.404,14.491,32.74,14.879,29.492,30,9299,770,1166,52.78
07/25/2019 10:00,15.707,31.791,13.881,32.404,13.376,32.74,13.807,29.492,32.8,9450,675,1583,49.59
07/25/2019 11:00,12.495,31.791,13.148,32.404,10.678,32.74,12.867,29.492,33.8,9607,548,1852,46.78
07/25/2019 12:00,10.578,31.791,11.92,32.404,8.942,32.74,10.577,29.492,36.4,9793,429,2022,46.57
07/25/2019 13:00,10.255,31.791,11.289,32.404,7.4,32.74,9.186,29.492,37.5,9403,336,2067,42.17
07/25/2019 14:00,12.988,31.791,10.969,32.404,8.971,32.74,7.539,29.492,38.4,9304,300,2140,47.78
07/25/2019 15:00,10.314,31.791,10.306,32.404,8.48,32.74,5.908,29.492,39.2,9243,338,1957,50.15
07/25/2019 16:00,7.801,31.791,10.092,32.404,9.493,32.74,5.665,29.492,38.3,9331,397,1662,56.85
07/25/2019 17:00,10.826,31.791,10.935,32.404,9.583,32.74,4.022,29.492,39.8,9427,473,1369,62.05
07/25/2019 18:00,12.393,31.791,11.513,32.404,9.455,32.74,3.009,29.492,35.2,9381,476,979,69.58
07/25/2019 19:00,11.916,31.791,11.442,32.404,7.435,32.74,2.014,29.492,29.5,9166,475,528,61.86
07/25/2019 20:00,12.087,31.791,10.492,32.404,6.14,32.74,0.429,29.492,29.6,8950,589,172,56.75
07/25/2019 21:00,11.398,31.791,10.548,32.404,4.041,32.74,0.405,29.492,28.1,9026,733,18,50.74
07/25/2019 22:00,11.42,31.791,10.632,32.404,4.187,32.74,0.4,29.492,28.6,9031,1004,0,41.88
07/25/2019 23:00,11.629,31.791,10.826,32.404,4.147,32.74,0.373,29.492,28.1,8551,1216,0,38.61
07/26/2019 00:00,11.916,31.791,11.084,32.404,4.199,32.74,0.385,29.492,28.6,8191,906,0,37.73
07/26/2019 01:00,12.189,31.791,11.527,32.404,4.201,32.74,0.385,29.492,28.6,7796,890,0,37.19
07/26/2019 02:00,12.238,31.791,11.696,32.404,4.205,32.74,0.391,29.492,25,7690,891,0,36.57
07/26/2019 03:00,12.412,31.791,12.041,32.404,4.218,32.74,0.407,29.492,22.5,7640,910,0,36.37
07/26/2019 04:00,12.432,31.791,12.14,32.404,4.232,32.74,0.427,29.492,22.3,7691,879,0,38.49
07/26/2019 05:00,12.513,31.791,12.524,32.404,4.255,32.74,1.306,29.492,21.9,7934,928,0,43.08
07/26/2019 06:00,11.928,31.791,13.198,32.404,6.669,32.74,11.422,29.492,22.7,8606,880,53,49.66
07/26/2019 07:00,14.483,31.791,13.837,32.404,9.141,32.74,11.989,29.492,24.9,9181,651,298,54.18
07/26/2019 08:00,17.56,31.791,14.123,32.404,10.055,32.74,13.701,29.492,26,9431,432,720,55.74
07/26/2019 09:00,14.098,31.791,13.306,32.404,7.971,32.74,11.847,29.492,28.1,9617,315,1179,53.61
07/26/2019 10:00,13.706,31.791,12.877,32.404,7.393,32.74,12.101,29.492,28.2,9667,325,1588,48.46
07/26/2019 11:00,13.66,31.791,12.359,32.404,7.497,32.74,9.61,29.492,30,9635,444,1777,44.08
07/26/2019 12:00,13.965,31.791,12.56,32.404,8.63,32.74,9.568,29.492,31.6,9590,589,1874,42.71
07/26/2019 13:00,16.249,31.791,13.6,32.404,9.762,32.74,10.213,29.492,32.5,9443,749,1857,44.75
07/26/2019 14:00,15.494,31.791,13.232,32.404,6.871,32.74,7.469,29.492,31.9,9428,746,1870,39.39
07/26/2019 15:00,13.875,31.791,12.956,32.404,6.806,32.74,6.379,29.492,32.1,9378,669,1594,42.83
07/26/2019 16:00,14.414,31.791,14.581,32.404,7.22,32.74,7.176,29.492,30.6,9429,703,1361,49.13
07/26/2019 17:00,14.322,31.791,16.199,32.404,8.095,32.74,6.863,29.492,30.6,9449,840,1017,52.07
07/26/2019 18:00,12.622,31.791,15.941,32.404,8.094,32.74,6.863,29.492,30.5,9380,960,683,53.62
07/26/2019 19:00,12.555,31.791,15.699,32.404,5.483,32.74,0.874,29.492,28.4,9156,939,398,52.06
07/26/2019 20:00,12.445,31.791,15.404,32.404,4.44,32.74,0.517,29.492,26.5,8883,810,154,48.97
07/26/2019 21:00,12.609,31.791,15.643,32.404,4.431,32.74,0.502,29.492,23.7,8931,743,13,52.39
07/26/2019 22:00,12.646,31.791,15.956,32.404,4.425,32.74,0.498,29.492,22.8,8918,754,0,43.44
07/26/2019 23:00,12.65,31.791,15.807,32.404,4.451,32.74,0.502,29.492,22.2,8177,722,0,39.01
07/27/2019 00:00,12.554,31.791,15.292,32.404,4.673,32.74,0.523,29.492,21.4,7850,677,0,37.59
07/27/2019 01:00,12.728,31.791,15.71,32.404,3.742,32.74,0.555,29.492,19.4,7526,798,0,37.01
07/27/2019 02:00,12.601,31.791,15.438,32.404,3.715,32.74,0.52,29.492,19.5,7386,819,0,36.04
07/27/2019 03:00,12.556,31.791,14.603,32.404,3.696,32.74,0.494,29.492,19.4,7302,696,0,35.1
07/27/2019 04:00,12.56,31.791,12.394,32.404,3.688,32.74,0.486,29.492,19.3,7291,667,0,35.28
07/27/2019 05:00,12.592,31.791,12.539,32.404,4.34,32.74,1.186,29.492,19.7,7099,700,0,34.2
07/27/2019 06:00,14.678,31.791,13.564,32.404,8.023,32.74,12.671,29.492,18.8,7511,664,28,34.23
07/27/2019 07:00,15.688,31.791,14.464,32.404,9.684,32.74,15.044,29.492,19,7895,553,150,37.42
07/27/2019 08:00,15.831,31.791,14.864,32.404,8.989,32.74,14.349,29.492,19.5,8363,454,236,39.43
07/27/2019 09:00,15.866,31.791,14.835,32.404,7.946,32.74,14.98,29.492,20.1,8659,373,390,38.16
07/27/2019 10:00,18.929,31.791,15.459,32.404,10.531,32.74,16.451,29.492,20,8994,338,531,36.89
07/27/2019 11:00,21.167,31.791,15.832,32.404,12.588,32.74,16.536,29.492,19.5,9259,371,695,36.61
07/27/2019 12:00,21.265,31.791,16.014,32.404,14.562,32.74,16.537,29.492,18.6,9110,396,657,33.98
07/27/2019 13:00,21.403,31.791,16.285,32.404,13.453,32.74,16.579,29.492,18.8,8919,412,606,33.34
07/27/2019 14:00,21.35,31.791,16.132,32.404,14.148,32.74,16.487,29.492,18.9,8793,424,341,32.74
07/27/2019 15:00,20.748,31.791,15.663,32.404,10.211,32.74,16.366,29.492,18.5,8880,440,312,33.85
07/27/2019 16:00,21.272,31.791,15.774,32.404,11.457,32.74,11.817,29.492,18.1,8838,435,313,35.62
07/27/2019 17:00,19.759,31.791,15.68,32.404,12.243,32.74,11.71,29.492,18.3,8933,449,252,38.79
07/27/2019 18:00,17.12,31.791,15.325,32.404,10.577,32.74,8.287,29.492,18.6,8789,511,178,38.94
07/27/2019 19:00,13.934,31.791,14.167,32.404,8.035,32.74,0.991,29.492,18.3,8536,609,106,37.91
07/27/2019 20:00,13.117,31.791,13.878,32.404,7.711,32.74,0.6,29.492,18.1,8358,740,40,36.19
07/27/2019 21:00,12.65,31.791,14.03,32.404,7.731,32.74,0.66,29.492,18.2,8505,836,3,36.19
07/27/2019 22:00,13.273,31.791,13.695,32.404,5.804,32.74,0.621,29.492,18.1,8466,834,0,34
07/27/2019 23:00,13.145,31.791,12.96,32.404,3.965,32.74,0.496,29.492,18,7980,793,0,30.98
07/28/2019 00:00,13.05,31.791,12.754,32.404,3.818,32.74,0.559,29.492,17.7,7561,939,0,30.02
07/28/2019 01:00,13.068,31.791,12.835,32.404,3.893,32.74,0.582,29.492,17.6,7229,862,0,28.2
07/28/2019 02:00,13.096,31.791,12.87,32.404,5.015,32.74,0.559,29.492,17.3,7187,779,0,26.27
07/28/2019 03:00,13.142,31.791,12.976,32.404,5.067,32.74,0.587,29.492,17.2,7084,828,0,27.1
07/28/2019 04:00,13.073,31.791,12.87,32.404,5.071,32.74,0.584,29.492,16.9,7056,900,0,26.8
07/28/2019 05:00,13.148,31.791,13.086,32.404,5.112,32.74,1.037,29.492,16.7,6907,900,0,25.6
07/28/2019 06:00,15.16,31.791,13.364,32.404,7.453,32.74,8.722,29.492,16.7,7085,884,11,28.1
07/28/2019 07:00,16.766,31.791,13.978,32.404,7.806,32.74,14.665,29.492,16.7,7468,865,61,30.05
07/28/2019 08:00,19.975,31.791,14.581,32.404,11.051,32.74,15.901,29.492,16.9,8079,839,109,30.28
07/28/2019 09:00,20.108,31.791,15.154,32.404,13.789,32.74,16.556,29.492,16.9,8268,817,190,32.06
07/28/2019 10:00,20.167,31.791,15.5,32.404,14.512,32.74,16.174,29.492,16.9,8165,831,272,32.61
07/28/2019 11:00,20.157,31.791,15.95,32.404,14.866,32.74,16.566,29.492,16.8,8238,895,284,31.68
07/28/2019 12:00,20.154,31.791,16.129,32.404,14.488,32.74,16.587,29.492,17.1,8264,1027,355,29.32
07/28/2019 13:00,20.115,31.791,16.285,32.404,14.59,32.74,16.597,29.492,17.2,8205,1234,426,28.45
07/28/2019 14:00,20.489,31.791,15.11,32.404,11.689,32.74,15.563,29.492,17.6,8155,1393,347,28.45
07/28/2019 15:00,20.046,31.791,14.684,32.404,10.366,32.74,13.786,29.492,17.3,7946,1434,401,26.6
07/28/2019 16:00,15.822,31.791,14.033,32.404,9.123,32.74,9.939,29.492,17.6,7799,1387,384,26.6
07/28/2019 17:00,15.74,31.791,14.04,32.404,7.78,32.74,11.207,29.492,18.3,8095,1304,389,30
07/28/2019 18:00,16.747,31.791,15.151,32.404,8.532,32.74,9.864,29.492,18.8,8188,1223,349,40.03
07/28/2019 19:00,14.539,31.791,14.852,32.404,7.282,32.74,5.051,29.492,18.5,8227,1127,244,40.3
07/28/2019 20:00,13.303,31.791,14.109,32.404,5.359,32.74,2.034,29.492,18.2,8277,1013,97,40.87
07/28/2019 21:00,12.985,31.791,13.665,32.404,5.043,32.74,1.939,29.492,17.7,8315,929,8,41.46
07/28/2019 22:00,12.974,31.791,13.567,32.404,4.878,32.74,1.919,29.492,17.4,8149,925,0,39.01
07/28/2019 23:00,12.979,31.791,13.493,32.404,4.238,32.74,1.905,29.492,15.4,7624,949,0,35.77
07/29/2019 00:00,12.994,31.791,13.472,32.404,3.259,32.74,1.896,29.492,14.7,7277,718,0,34.05
07/29/2019 01:00,12.987,31.791,13.492,32.404,3.044,32.74,1.898,29.492,14.5,7088,719,0,32.65
07/29/2019 02:00,12.84,31.791,13.551,32.404,3.46,32.74,1.904,29.492,14.2,7033,648,0,25.59
07/29/2019 03:00,11.533,31.791,13.603,32.404,4.169,32.74,1.894,29.492,13.6,7134,587,0,24.33
07/29/2019 04:00,11.339,31.791,13.91,32.404,4.239,32.74,1.965,29.492,13.2,7395,572,0,34.85
07/29/2019 05:00,11.65,31.791,14.635,32.404,4.344,32.74,2.511,29.492,13.1,7647,538,0,39.6
07/29/2019 06:00,16.308,31.791,15.266,32.404,8.663,32.74,12.466,29.492,13.6,8358,492,45,39.9
07/29/2019 07:00,18.157,31.791,15.578,32.404,8.784,32.74,13.765,29.492,15.2,9031,445,288,45.32
07/29/2019 08:00,18.218,31.791,15.767,32.404,11.047,32.74,13.81,29.492,17.2,9516,382,767,47.06
07/29/2019 09:00,18.063,31.791,15.78,32.404,10.062,32.74,13.813,29.492,18.4,9680,340,1305,44.93
07/29/2019 10:00,18.067,31.791,15.756,32.404,9.882,32.74,14.007,29.492,19.9,9794,316,1762,43.57
07/29/2019 11:00,18,31.791,15.832,32.404,10.5,32.74,16.326,29.492,21.6,9833,300,2188,42.76
07/29/2019 12:00,17.869,31.791,15.452,32.404,11.57,32.74,13.484,29.492,22.1,9785,264,2399,38.89
07/29/2019 13:00,17.811,31.791,15.517,32.404,11.74,32.74,16.173,29.492,22.6,9668,224,2484,35.32
07/29/2019 14:00,16.063,31.791,15.367,32.404,11.214,32.74,14.062,29.492,23.1,9642,171,2247,34.02
07/29/2019 15:00,15.728,31.791,15.085,32.404,12.091,32.74,13.748,29.492,24,9694,113,2078,37.78
07/29/2019 16:00,16.329,31.791,15.253,32.404,9.857,32.74,10.504,29.492,24.5,9845,92,1827,45.21
07/29/2019 17:00,17.559,31.791,15.814,32.404,10.816,32.74,12.66,29.492,24.6,9956,86,1459,48.05
07/29/2019 18:00,16.258,31.791,15.483,32.404,8.975,32.74,8.783,29.492,24.6,9709,87,988,52.99
07/29/2019 19:00,13.204,31.791,14.531,32.404,4.819,32.74,2.411,29.492,23.9,9480,102,487,52.17
07/29/2019 20:00,13.055,31.791,14.259,32.404,4.618,32.74,2.08,29.492,22.5,9203,153,141,49.12
07/29/2019 21:00,13.131,31.791,14.239,32.404,4.643,32.74,2.048,29.492,20.3,9305,261,12,49.38
07/29/2019 22:00,13.128,31.791,14.016,32.404,4.597,32.74,1.988,29.492,17.7,9166,417,0,43.25
07/29/2019 23:00,12.998,31.791,13.671,32.404,4.565,32.74,0.61,29.492,17,7849,575,0,32.71
07/30/2019 00:00,13.163,31.791,13.882,32.404,4.557,32.74,0.564,29.492,16.6,7698,741,0,27.05
07/30/2019 01:00,12.188,31.791,13.821,32.404,4.546,32.74,0.553,29.492,16.7,6930,805,0,29.9
07/30/2019 02:00,12.917,31.791,13.819,32.404,4.559,32.74,0.568,29.492,16.1,6967,890,0,21.4
07/30/2019 03:00,13.294,31.791,13.986,32.404,4.543,32.74,0.548,29.492,15.6,7021,957,0,16.5
07/30/2019 04:00,13.385,31.791,14.106,32.404,4.546,32.74,0.55,29.492,15.7,7392,1005,0,21.96
07/30/2019 05:00,13.498,31.791,14.474,32.404,4.501,32.74,1.412,29.492,13.8,7793,1012,0,36.3
07/30/2019 06:00,17.333,31.791,15.37,32.404,8.15,32.74,7.33,29.492,16.4,8621,961,37,41.07
07/30/2019 07:00,18.096,31.791,15.824,32.404,8.777,32.74,9.768,29.492,17.9,9410,863,242,44.71
07/30/2019 08:00,18.038,31.791,15.949,32.404,12.568,32.74,13.069,29.492,20.9,9719,721,738,46.65
07/30/2019 09:00,17.906,31.791,15.697,32.404,12.897,32.74,13.093,29.492,22.5,9918,638,1266,27.2
07/30/2019 10:00,17.813,31.791,15.573,32.404,13.252,32.74,13.336,29.492,22.8,10068,674,1647,24.97
07/30/2019 11:00,17.827,31.791,15.558,32.404,13.79,32.74,14.365,29.492,24,10042,722,2060,26.14
07/30/2019 12:00,17.519,31.791,15.381,32.404,13.698,32.74,14.289,29.492,23.9,9915,788,2170,14.91
07/30/2019 13:00,17.529,31.791,15.628,32.404,13.194,32.74,14.103,29.492,24.6,9782,933,2114,16.7
07/30/2019 14:00,17.855,31.791,16.468,32.404,13.863,32.74,13.677,29.492,25,9770,1055,2023,16.68
07/30/2019 15:00,17.446,31.791,15.746,32.404,11.247,32.74,13.733,29.492,24.6,9708,1110,1854,18.65
07/30/2019 16:00,15.552,31.791,15.342,32.404,7.522,32.74,8.397,29.492,25.7,9771,1133,1592,16.73
07/30/2019 17:00,15.562,31.791,15.54,32.404,7.866,32.74,8.846,29.492,25.6,9790,1043,1254,30
07/30/2019 18:00,15.671,31.791,15.958,32.404,7.871,32.74,5.665,29.492,23.9,9599,1007,813,45.11
07/30/2019 19:00,13.467,31.791,16.132,32.404,5.822,32.74,0.928,29.492,23.9,9292,1132,386,41.93
07/30/2019 20:00,13.354,31.791,15.765,32.404,5.423,32.74,0.736,29.492,22.7,9107,1285,124,40.33
07/30/2019 21:00,13.295,31.791,15.513,32.404,5.356,32.74,2.521,29.492,21.5,9241,1448,9,43.66
07/30/2019 22:00,13.304,31.791,15.363,32.404,5.292,32.74,5.896,29.492,20.2,9011,1610,0,38.66
07/30/2019 23:00,13.233,31.791,14.678,32.404,5.268,32.74,0.624,29.492,18.3,8121,1765,0,27.13
07/31/2019 00:00,13.454,31.791,14.557,32.404,5.339,32.74,0.715,29.492,17.4,7732,1877,0,29.28
07/31/2019 01:00,13.503,31.791,14.627,32.404,5.332,32.74,0.719,29.492,16.9,7457,1905,0,24.94
07/31/2019 02:00,13.527,31.791,14.629,32.404,5.329,32.74,0.715,29.492,16.1,7394,1936,0,20.65
07/31/2019 03:00,13.089,31.791,14.417,32.404,5.295,32.74,0.647,29.492,15.8,7349,1965,0,18.36
07/31/2019 04:00,13.215,31.791,14.437,32.404,5.181,32.74,0.585,29.492,15.5,7619,1984,0,25.07
07/31/2019 05:00,13.66,31.791,14.697,32.404,5.187,32.74,1.056,29.492,15.8,7976,1997,0,27.32
07/31/2019 06:00,18.929,31.791,15.858,32.404,12.535,32.74,12.493,29.492,16.1,8712,2007,29,31.85
07/31/2019 07:00,20.549,31.791,16.575,32.404,14.689,32.74,15.829,29.492,16.3,9485,1987,179,34.68
07/31/2019 08:00,20.082,31.791,16.377,32.404,14.289,32.74,14.893,29.492,17.3,9849,2027,437,35.1
07/31/2019 09:00,16.987,31.791,16.369,32.404,15.312,32.74,15.291,29.492,17.7,10016,2084,700,34.87
07/31/2019 10:00,16.806,31.791,15.868,32.404,14.172,32.74,15.19,29.492,19.2,10143,2069,974,35.16
07/31/2019 11:00,18.383,31.791,15.817,32.404,13.74,32.74,13.831,29.492,20.1,10122,2047,1241,35.87
07/31/2019 12:00,19.545,31.791,15.937,32.404,14.202,32.74,14.766,29.492,21.2,10020,2031,1433,34.21
07/31/2019 13:00,18.92,31.791,16.348,32.404,15.699,32.74,16.632,29.492,22,9921,2031,1522,33.11
07/31/2019 14:00,20.261,31.791,16.63,32.404,16.23,32.74,16.621,29.492,21.7,9910,2041,1376,33.8
07/31/2019 15:00,20.444,31.791,16.48,32.404,14.481,32.74,16.616,29.492,22.3,9841,2050,1353,33.38
07/31/2019 16:00,21.089,31.791,16.152,32.404,10.357,32.74,14.181,29.492,21.4,9858,2045,1089,33.23
07/31/2019 17:00,19.901,31.791,15.618,32.404,10.179,32.74,12.665,29.492,20.9,9851,2018,909,19.7
07/31/2019 18:00,19.942,31.791,15.619,32.404,10.229,32.74,11.692,29.492,20.3,9657,1969,667,46.97
07/31/2019 19:00,14.493,31.791,15,32.404,6.162,32.74,4.321,29.492,19.8,9228,1887,353,48.92
07/31/2019 20:00,13.505,31.791,14.965,32.404,5.097,32.74,9.034,29.492,18.7,8875,1799,117,43.13
07/31/2019 21:00,15.105,31.791,14.982,32.404,4.788,32.74,10.808,29.492,17.1,9216,1695,8,45.19
07/31/2019 22:00,16.683,31.791,15.038,32.404,7.606,32.74,11.603,29.492,15.3,9087,1561,0,41.87
07/31/2019 23:00,17.029,31.791,14.745,32.404,10.591,32.74,5.132,29.492,14.9,7987,1427,0,39
08/01/2019 00:00,16.957,31.791,14.515,32.404,10.567,32.74,6.046,29.492,15.6,7615,1541,0,37.07
08/01/2019 01:00,16.87,31.791,14.182,32.404,10.489,32.74,8.244,29.492,15.5,7269,1465,0,36.01
08/01/2019 02:00,16.907,31.791,14.267,32.404,10.49,32.74,4.489,29.492,15.1,7190,1372,0,33.43
08/01/2019 03:00,16.936,31.791,14.314,32.404,10.516,32.74,8.106,29.492,14.6,7222,1262,0,31.7
08/01/2019 04:00,16.962,31.791,14.413,32.404,10.544,32.74,8.145,29.492,15.1,7465,1153,0,36.09
08/01/2019 05:00,17.072,31.791,14.822,32.404,11.636,32.74,7.413,29.492,14.2,7761,1044,0,40.03
08/01/2019 06:00,19.845,31.791,15.661,32.404,11.72,32.74,13.664,29.492,14.3,8638,927,30,42.57
08/01/2019 07:00,20.201,31.791,16.049,32.404,14.425,32.74,14.351,29.492,16.9,9466,813,199,42.41
08/01/2019 08:00,20.686,31.791,17.216,32.404,13.841,32.74,15.034,29.492,18.6,9906,724,514,42.43
08/01/2019 09:00,20.538,31.791,19.635,32.404,15.086,32.74,14.655,29.492,19.3,10181,654,898,40.76
08/01/2019 10:00,20.152,31.791,19.56,32.404,14.863,32.74,14.634,29.492,21.1,10311,598,1271,38.54
08/01/2019 11:00,21.227,31.791,17.221,32.404,15.554,32.74,14.711,29.492,21.3,10295,552,1789,37.13
08/01/2019 12:00,21.048,31.791,19.62,32.404,16.176,32.74,14.792,29.492,21.5,10199,507,1950,37.72
08/01/2019 13:00,21.51,31.791,20.423,32.404,16.852,32.74,16.524,29.492,21.8,10097,482,1968,38.11
08/01/2019 14:00,21.399,31.791,19.747,32.404,16.838,32.74,16.785,29.492,21.9,10101,478,1419,39.36
08/01/2019 15:00,21.38,31.791,20.136,32.404,17.504,32.74,17.202,29.492,22.4,9940,468,1339,40.09
08/01/2019 16:00,21.134,31.791,19.393,32.404,12.585,32.74,16.55,29.492,23,9931,452,1038,45.33
08/01/2019 17:00,20.991,31.791,19.81,32.404,12.247,32.74,16.535,29.492,22.4,9988,436,903,53.11
08/01/2019 18:00,19.321,31.791,19.757,32.404,11.926,32.74,16.535,29.492,22.4,9717,407,671,55.83
08/01/2019 19:00,17.717,31.791,19.544,32.404,11.951,32.74,13.208,29.492,21.9,9373,374,345,56.66
08/01/2019 20:00,17.256,31.791,19.241,32.404,10.903,32.74,13.098,29.492,21,9079,340,111,54.28
08/01/2019 21:00,17.192,31.791,19.1,32.404,11.346,32.74,13.076,29.492,18.8,9324,299,7,51.53
08/01/2019 22:00,17.087,31.791,18.824,32.404,11.828,32.74,13,29.492,17.1,9138,253,0,44.54
08/01/2019 23:00,17.055,31.791,18.744,32.404,10.842,32.74,11.619,29.492,17.1,8174,210,0,40
08/02/2019 00:00,16.919,31.791,18.445,32.404,9.255,32.74,8.682,29.492,14.8,7847,171,0,38.89
